Portfolio WBS,Description,Quantity,UOM,BAC,BAC Rate,Final Qty (AQ),Final Cost (AC),Final Rate,PQ,PV,AQ,AC,EV,Date,Project Name,Start,End
87,Supply & Place Subsoil Drainage,2803.0,m,113589.21501350132,40.52415804976858,2803.0,58724.450000000055,20.95041027470567,1400.0,56733.82126967601,1269.0,30238.400000000005,51425.15656515632,2012-03-01,P024 - P06 Urban Road Reconstruction,2011-11-01,2012-09-01
87,Supply & Place Subsoil Drainage,2803.0,m,113589.21501350132,40.52415804976858,2803.0,58724.450000000055,20.95041027470567,1400.0,56733.82126967601,1331.0,30238.400000000005,53937.65436424198,2012-04-01,P024 - P06 Urban Road Reconstruction,2011-11-01,2012-09-01
87,Supply & Place Subsoil Drainage,2803.0,m,113589.21501350132,40.52415804976858,2803.0,58724.450000000055,20.95041027470567,1800.0,72943.48448958344,1600.0,33913.30000000001,64838.65287962972,2012-05-01,P024 - P06 Urban Road Reconstruction,2011-11-01,2012-09-01
87,Supply & Place Subsoil Drainage,2803.0,m,113589.21501350132,40.52415804976858,2803.0,58724.450000000055,20.95041027470567,2400.0,97257.9793194446,2118.0,45796.42500000007,85830.16674940984,2012-06-01,P024 - P06 Urban Road Reconstruction,2011-11-01,2012-09-01
87,Supply & Place Subsoil Drainage,2803.0,m,113589.21501350132,40.52415804976858,2803.0,58724.450000000055,20.95041027470567,2803.0,113589.21501350134,2200.0,46263.92500000007,89153.14770949086,2012-07-01,P024 - P06 Urban Road Reconstruction,2011-11-01,2012-09-01
87,Supply & Place Subsoil Drainage,2803.0,m,113589.21501350132,40.52415804976858,2803.0,58724.450000000055,20.95041027470567,2803.0,113589.21501350134,2803.0,58565.37500000006,113589.21501350132,2012-08-01,P024 - P06 Urban Road Reconstruction,2011-11-01,2012-09-01
87,Supply & Place Subsoil Drainage,2803.0,m,113589.21501350132,40.52415804976858,2803.0,58724.450000000055,20.95041027470567,2803.0,113589.21501350134,2803.0,58724.450000000055,113589.21501350132,2012-09-01,P024 - P06 Urban Road Reconstruction,2011-11-01,2012-09-01
87,Supply & Place Subsoil Drainage,2803.0,m,113589.21501350132,40.52415804976858,2803.0,58724.450000000055,20.95041027470567,2803.0,113589.21501350134,2803.0,58724.450000000055,113589.21501350132,2012-10-01,P024 - P06 Urban Road Reconstruction,2011-11-01,2012-09-01
87,Supply & Place Subsoil Drainage,2803.0,m,113589.21501350132,40.52415804976858,2803.0,58724.450000000055,20.95041027470567,2803.0,113589.21501350134,2803.0,58724.450000000055,113589.21501350132,2012-11-01,P024 - P06 Urban Road Reconstruction,2011-11-01,2012-09-01
103,Water Sub-contractor,1.0,item,282302.4,282302.4,1.0,287637.5,329550.0,0.0,0.0,0.0,0.0,0.0,2011-10-01,P024 - P06 Urban Road Reconstruction,2011-12-01,2012-11-01
103,Water Sub-contractor,1.0,item,282302.4,282302.4,1.0,287637.5,329550.0,0.0,0.0,0.0,0.0,0.0,2011-11-01,P024 - P06 Urban Road Reconstruction,2011-12-01,2012-11-01
103,Water Sub-contractor,1.0,item,282302.4,282302.4,1.0,287637.5,329550.0,0.0,0.0,0.0,920.0,0.0,2011-12-01,P024 - P06 Urban Road Reconstruction,2011-12-01,2012-11-01
103,Water Sub-contractor,1.0,item,282302.4,282302.4,1.0,287637.5,329550.0,0.0,0.0,0.0,920.0,0.0,2012-01-01,P024 - P06 Urban Road Reconstruction,2011-12-01,2012-11-01
103,Water Sub-contractor,1.0,item,282302.4,282302.4,1.0,287637.5,329550.0,0.0,0.0,0.0,920.0,0.0,2012-02-01,P024 - P06 Urban Road Reconstruction,2011-12-01,2012-11-01
103,Water Sub-contractor,1.0,item,282302.4,282302.4,1.0,287637.5,329550.0,0.15,42345.36,0.13,43097.100000000006,36699.312000000005,2012-03-01,P024 - P06 Urban Road Reconstruction,2011-12-01,2012-11-01
103,Water Sub-contractor,1.0,item,282302.4,282302.4,1.0,287637.5,329550.0,0.25,70575.6,0.22,73213.5,62106.528000000006,2012-04-01,P024 - P06 Urban Road Reconstruction,2011-12-01,2012-11-01
103,Water Sub-contractor,1.0,item,282302.4,282302.4,1.0,287637.5,329550.0,0.5,141151.2,0.46,151583.5,129859.10400000002,2012-05-01,P024 - P06 Urban Road Reconstruction,2011-12-01,2012-11-01
103,Water Sub-contractor,1.0,item,282302.4,282302.4,1.0,287637.5,329550.0,0.6,169381.44,0.6,196911.5,169381.44,2012-06-01,P024 - P06 Urban Road Reconstruction,2011-12-01,2012-11-01
103,Water Sub-contractor,1.0,item,282302.4,282302.4,1.0,287637.5,329550.0,0.7,197611.68,0.63,207821.5,177850.51200000002,2012-07-01,P024 - P06 Urban Road Reconstruction,2011-12-01,2012-11-01
103,Water Sub-contractor,1.0,item,282302.4,282302.4,1.0,287637.5,329550.0,1.0,282302.4,0.85,280837.5,239957.04,2012-08-01,P024 - P06 Urban Road Reconstruction,2011-12-01,2012-11-01
103,Water Sub-contractor,1.0,item,282302.4,282302.4,1.0,287637.5,329550.0,1.0,282302.4,0.98,280837.5,276656.352,2012-09-01,P024 - P06 Urban Road Reconstruction,2011-12-01,2012-11-01
103,Water Sub-contractor,1.0,item,282302.4,282302.4,1.0,287637.5,329550.0,1.0,282302.4,0.98,280837.5,276656.352,2012-10-01,P024 - P06 Urban Road Reconstruction,2011-12-01,2012-11-01
103,Water Sub-contractor,1.0,item,282302.4,282302.4,1.0,287637.5,329550.0,1.0,282302.4,1.0,287637.5,282302.4,2012-11-01,P024 - P06 Urban Road Reconstruction,2011-12-01,2012-11-01
110,Electrical & Telecom,0.0,item,0.0,0.0,1.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,2011-10-01,P024 - P06 Urban Road Reconstruction,2012-06-01,2012-06-01
110,Electrical & Telecom,0.0,item,0.0,0.0,1.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,2011-11-01,P024 - P06 Urban Road Reconstruction,2012-06-01,2012-06-01
110,Electrical & Telecom,0.0,item,0.0,0.0,1.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,2011-12-01,P024 - P06 Urban Road Reconstruction,2012-06-01,2012-06-01
110,Electrical & Telecom,0.0,item,0.0,0.0,1.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,2012-01-01,P024 - P06 Urban Road Reconstruction,2012-06-01,2012-06-01
110,Electrical & Telecom,0.0,item,0.0,0.0,1.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,2012-02-01,P024 - P06 Urban Road Reconstruction,2012-06-01,2012-06-01
110,Electrical & Telecom,0.0,item,0.0,0.0,1.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,2012-03-01,P024 - P06 Urban Road Reconstruction,2012-06-01,2012-06-01
110,Electrical & Telecom,0.0,item,0.0,0.0,1.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,2012-04-01,P024 - P06 Urban Road Reconstruction,2012-06-01,2012-06-01
110,Electrical & Telecom,0.0,item,0.0,0.0,1.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,2012-05-01,P024 - P06 Urban Road Reconstruction,2012-06-01,2012-06-01
110,Electrical & Telecom,0.0,item,0.0,0.0,1.0,110.0,110.0,0.0,0.0,1.0,110.0,0.0,2012-06-01,P024 - P06 Urban Road Reconstruction,2012-06-01,2012-06-01
110,Electrical & Telecom,0.0,item,0.0,0.0,1.0,110.0,110.0,0.0,0.0,1.0,110.0,0.0,2012-07-01,P024 - P06 Urban Road Reconstruction,2012-06-01,2012-06-01
110,Electrical & Telecom,0.0,item,0.0,0.0,1.0,110.0,110.0,0.0,0.0,1.0,110.0,0.0,2012-08-01,P024 - P06 Urban Road Reconstruction,2012-06-01,2012-06-01
110,Electrical & Telecom,0.0,item,0.0,0.0,1.0,110.0,110.0,0.0,0.0,1.0,110.0,0.0,2012-09-01,P024 - P06 Urban Road Reconstruction,2012-06-01,2012-06-01
110,Electrical & Telecom,0.0,item,0.0,0.0,1.0,110.0,110.0,0.0,0.0,1.0,110.0,0.0,2012-10-01,P024 - P06 Urban Road Reconstruction,2012-06-01,2012-06-01
110,Electrical & Telecom,0.0,item,0.0,0.0,1.0,110.0,110.0,0.0,0.0,1.0,110.0,0.0,2012-11-01,P024 - P06 Urban Road Reconstruction,2012-06-01,2012-06-01
120,Landscaping Sub-contractors,0.0,item,0.0,0.0,1.0,350.0,350.0,0.0,0.0,0.0,0.0,0.0,2011-10-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-08-01
120,Landscaping Sub-contractors,0.0,item,0.0,0.0,1.0,350.0,350.0,0.0,0.0,0.0,0.0,0.0,2011-11-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-08-01
120,Landscaping Sub-contractors,0.0,item,0.0,0.0,1.0,350.0,350.0,0.0,0.0,0.0,0.0,0.0,2011-12-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-08-01
120,Landscaping Sub-contractors,0.0,item,0.0,0.0,1.0,350.0,350.0,0.0,0.0,0.0,0.0,0.0,2012-01-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-08-01
120,Landscaping Sub-contractors,0.0,item,0.0,0.0,1.0,350.0,350.0,0.0,0.0,0.0,0.0,0.0,2012-02-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-08-01
120,Landscaping Sub-contractors,0.0,item,0.0,0.0,1.0,350.0,350.0,0.0,0.0,0.0,0.0,0.0,2012-03-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-08-01
120,Landscaping Sub-contractors,0.0,item,0.0,0.0,1.0,350.0,350.0,0.0,0.0,0.0,0.0,0.0,2012-04-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-08-01
120,Landscaping Sub-contractors,0.0,item,0.0,0.0,1.0,350.0,350.0,0.0,0.0,0.0,0.0,0.0,2012-05-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-08-01
120,Landscaping Sub-contractors,0.0,item,0.0,0.0,1.0,350.0,350.0,0.0,0.0,0.0,0.0,0.0,2012-06-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-08-01
120,Landscaping Sub-contractors,0.0,item,0.0,0.0,1.0,350.0,350.0,0.0,0.0,0.0,0.0,0.0,2012-07-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-08-01
120,Landscaping Sub-contractors,0.0,item,0.0,0.0,1.0,350.0,350.0,0.0,0.0,1.0,350.0,0.0,2012-08-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-08-01
120,Landscaping Sub-contractors,0.0,item,0.0,0.0,1.0,350.0,350.0,0.0,0.0,1.0,350.0,0.0,2012-09-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-08-01
120,Landscaping Sub-contractors,0.0,item,0.0,0.0,1.0,350.0,350.0,0.0,0.0,1.0,350.0,0.0,2012-10-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-08-01
120,Landscaping Sub-contractors,0.0,item,0.0,0.0,1.0,350.0,350.0,0.0,0.0,1.0,350.0,0.0,2012-11-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-08-01
121,Landscaping Sub-contractors,3005.0,m2,14478.475,4.818128119800333,3005.0,5977.08,2.1054908485856907,0.0,0.0,0.0,0.0,0.0,2011-10-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-11-01
121,Landscaping Sub-contractors,3005.0,m2,14478.475,4.818128119800333,3005.0,5977.08,2.1054908485856907,0.0,0.0,0.0,0.0,0.0,2011-11-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-11-01
121,Landscaping Sub-contractors,3005.0,m2,14478.475,4.818128119800333,3005.0,5977.08,2.1054908485856907,0.0,0.0,0.0,0.0,0.0,2011-12-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-11-01
121,Landscaping Sub-contractors,3005.0,m2,14478.475,4.818128119800333,3005.0,5977.08,2.1054908485856907,0.0,0.0,0.0,0.0,0.0,2012-01-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-11-01
121,Landscaping Sub-contractors,3005.0,m2,14478.475,4.818128119800333,3005.0,5977.08,2.1054908485856907,0.0,0.0,0.0,0.0,0.0,2012-02-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-11-01
121,Landscaping Sub-contractors,3005.0,m2,14478.475,4.818128119800333,3005.0,5977.08,2.1054908485856907,0.0,0.0,0.0,0.0,0.0,2012-03-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-11-01
121,Landscaping Sub-contractors,3005.0,m2,14478.475,4.818128119800333,3005.0,5977.08,2.1054908485856907,0.0,0.0,0.0,0.0,0.0,2012-04-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-11-01
121,Landscaping Sub-contractors,3005.0,m2,14478.475,4.818128119800333,3005.0,5977.08,2.1054908485856907,0.0,0.0,0.0,0.0,0.0,2012-05-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-11-01
121,Landscaping Sub-contractors,3005.0,m2,14478.475,4.818128119800333,3005.0,5977.08,2.1054908485856907,0.0,0.0,0.0,0.0,0.0,2012-06-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-11-01
121,Landscaping Sub-contractors,3005.0,m2,14478.475,4.818128119800333,3005.0,5977.08,2.1054908485856907,0.0,0.0,0.0,0.0,0.0,2012-07-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-11-01
121,Landscaping Sub-contractors,3005.0,m2,14478.475,4.818128119800333,3005.0,5977.08,2.1054908485856907,3005.0,14478.475,350.0,388.85,1686.3448419301164,2012-08-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-11-01
121,Landscaping Sub-contractors,3005.0,m2,14478.475,4.818128119800333,3005.0,5977.08,2.1054908485856907,3005.0,14478.475,350.0,388.85,1686.3448419301164,2012-09-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-11-01
121,Landscaping Sub-contractors,3005.0,m2,14478.475,4.818128119800333,3005.0,5977.08,2.1054908485856907,3005.0,14478.475,2085.0,4027.08,10045.797129783696,2012-10-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-11-01
121,Landscaping Sub-contractors,3005.0,m2,14478.475,4.818128119800333,3005.0,5977.08,2.1054908485856907,3005.0,14478.475,3005.0,5977.08,14478.475,2012-11-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-11-01
141,Traffic Controllers,2217.0,hr,195102.96000000002,88.00313937753722,375.0,38275.73,102.06933333333333,150.0,13200.470906630584,4.0,392.1,2081.0982400000003,2011-10-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-11-01
141,Traffic Controllers,2217.0,hr,195102.96000000002,88.00313937753722,375.0,38275.73,102.06933333333333,370.0,32561.16156968877,11.5,1169.8,5983.15744,2011-11-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-11-01
141,Traffic Controllers,2217.0,hr,195102.96000000002,88.00313937753722,375.0,38275.73,102.06933333333333,590.0,51921.85223274696,14.0,1452.6,7283.843840000001,2011-12-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-11-01
141,Traffic Controllers,2217.0,hr,195102.96000000002,88.00313937753722,375.0,38275.73,102.06933333333333,810.0,71282.54289580515,14.0,1452.6,7283.843840000001,2012-01-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-11-01
141,Traffic Controllers,2217.0,hr,195102.96000000002,88.00313937753722,375.0,38275.73,102.06933333333333,1030.0,90643.23355886334,24.0,2477.75,12486.589440000002,2012-02-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-11-01
141,Traffic Controllers,2217.0,hr,195102.96000000002,88.00313937753722,375.0,38275.73,102.06933333333333,1250.0,110003.92422192152,34.5,3511.7249999999995,17949.47232,2012-03-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-11-01
141,Traffic Controllers,2217.0,hr,195102.96000000002,88.00313937753722,375.0,38275.73,102.06933333333333,1470.0,129364.61488497972,63.5,6481.875,33037.43456,2012-04-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-11-01
141,Traffic Controllers,2217.0,hr,195102.96000000002,88.00313937753722,375.0,38275.73,102.06933333333333,1690.0,148725.3055480379,154.0,15744.025,80122.28224000002,2012-05-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-11-01
141,Traffic Controllers,2217.0,hr,195102.96000000002,88.00313937753722,375.0,38275.73,102.06933333333333,1910.0,168085.9962110961,161.0,16434.625,83764.20416000001,2012-06-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-11-01
141,Traffic Controllers,2217.0,hr,195102.96000000002,88.00313937753722,375.0,38275.73,102.06933333333333,2130.0,187446.6868741543,223.0,22795.575,116021.22688000002,2012-07-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-11-01
141,Traffic Controllers,2217.0,hr,195102.96000000002,88.00313937753722,375.0,38275.73,102.06933333333333,2217.0,195102.96000000002,298.0,30373.010000000006,155041.81888,2012-08-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-11-01
141,Traffic Controllers,2217.0,hr,195102.96000000002,88.00313937753722,375.0,38275.73,102.06933333333333,2217.0,195102.96000000002,367.0,37429.48,190940.76352000004,2012-09-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-11-01
141,Traffic Controllers,2217.0,hr,195102.96000000002,88.00313937753722,375.0,38275.73,102.06933333333333,2217.0,195102.96000000002,373.0,38098.98,194062.41088000004,2012-10-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-11-01
141,Traffic Controllers,2217.0,hr,195102.96000000002,88.00313937753722,375.0,38275.73,102.06933333333333,2217.0,195102.96000000002,375.0,38275.73,195102.96000000002,2012-11-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-11-01
151,Supply & Place Silt fences,11050.0,m,55250.0,5.0,1200.0,4825.8200000000015,4.0216666666666665,2000.0,10000.0,450.0,1843.575,20718.75,2011-10-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-10-01
151,Supply & Place Silt fences,11050.0,m,55250.0,5.0,1200.0,4825.8200000000015,4.0216666666666665,2000.0,10000.0,500.0,2002.6500000000003,23020.833333333336,2011-11-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-10-01
151,Supply & Place Silt fences,11050.0,m,55250.0,5.0,1200.0,4825.8200000000015,4.0216666666666665,2000.0,10000.0,500.0,2002.6500000000003,23020.833333333336,2011-12-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-10-01
151,Supply & Place Silt fences,11050.0,m,55250.0,5.0,1200.0,4825.8200000000015,4.0216666666666665,2000.0,10000.0,600.0,2374.3900000000003,27625.0,2012-01-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-10-01
151,Supply & Place Silt fences,11050.0,m,55250.0,5.0,1200.0,4825.8200000000015,4.0216666666666665,3000.0,15000.0,600.0,2374.3900000000003,27625.0,2012-02-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-10-01
151,Supply & Place Silt fences,11050.0,m,55250.0,5.0,1200.0,4825.8200000000015,4.0216666666666665,3000.0,15000.0,750.0,2957.665000000001,34531.25,2012-03-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-10-01
151,Supply & Place Silt fences,11050.0,m,55250.0,5.0,1200.0,4825.8200000000015,4.0216666666666665,4000.0,20000.0,750.0,2957.665000000001,34531.25,2012-04-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-10-01
151,Supply & Place Silt fences,11050.0,m,55250.0,5.0,1200.0,4825.8200000000015,4.0216666666666665,5000.0,25000.0,1100.0,4411.67,50645.83333333333,2012-05-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-10-01
151,Supply & Place Silt fences,11050.0,m,55250.0,5.0,1200.0,4825.8200000000015,4.0216666666666665,7000.0,35000.0,1100.0,4411.67,50645.83333333333,2012-06-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-10-01
151,Supply & Place Silt fences,11050.0,m,55250.0,5.0,1200.0,4825.8200000000015,4.0216666666666665,9000.0,45000.0,1150.0,4613.720000000001,52947.91666666667,2012-07-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-10-01
151,Supply & Place Silt fences,11050.0,m,55250.0,5.0,1200.0,4825.8200000000015,4.0216666666666665,11050.0,55250.0,1150.0,4613.720000000001,52947.91666666667,2012-08-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-10-01
151,Supply & Place Silt fences,11050.0,m,55250.0,5.0,1200.0,4825.8200000000015,4.0216666666666665,11050.0,55250.0,1150.0,4613.720000000001,52947.91666666667,2012-09-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-10-01
151,Supply & Place Silt fences,11050.0,m,55250.0,5.0,1200.0,4825.8200000000015,4.0216666666666665,11050.0,55250.0,1200.0,4825.8200000000015,55250.0,2012-10-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-10-01
151,Supply & Place Silt fences,11050.0,m,55250.0,5.0,1200.0,4825.8200000000015,4.0216666666666665,11050.0,55250.0,1200.0,4825.8200000000015,55250.0,2012-11-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-10-01
181,Place Box Culverts,202.4,m,44837.16666666666,221.5275032938076,202.4,65321.65000000001,325.55335968379444,25.2,5582.493083003951,12.0,9003.025000000001,2658.330039525691,2011-10-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-09-01
181,Place Box Culverts,202.4,m,44837.16666666666,221.5275032938076,202.4,65321.65000000001,325.55335968379444,25.2,5582.493083003951,18.6,12534.825000000003,4120.411561264822,2011-11-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-09-01
181,Place Box Culverts,202.4,m,44837.16666666666,221.5275032938076,202.4,65321.65000000001,325.55335968379444,25.2,5582.493083003951,25.2,14467.875000000005,5582.493083003951,2011-12-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-09-01
181,Place Box Culverts,202.4,m,44837.16666666666,221.5275032938076,202.4,65321.65000000001,325.55335968379444,25.2,5582.493083003951,25.2,14467.875000000005,5582.493083003951,2012-01-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-09-01
181,Place Box Culverts,202.4,m,44837.16666666666,221.5275032938076,202.4,65321.65000000001,325.55335968379444,64.8,14354.982213438732,64.8,20079.275000000005,14354.98221343873,2012-02-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-09-01
181,Place Box Culverts,202.4,m,44837.16666666666,221.5275032938076,202.4,65321.65000000001,325.55335968379444,64.8,14354.982213438732,64.8,20471.375000000007,14354.98221343873,2012-03-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-09-01
181,Place Box Culverts,202.4,m,44837.16666666666,221.5275032938076,202.4,65321.65000000001,325.55335968379444,64.8,14354.982213438732,64.8,20471.375000000007,14354.98221343873,2012-04-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-09-01
181,Place Box Culverts,202.4,m,44837.16666666666,221.5275032938076,202.4,65321.65000000001,325.55335968379444,64.8,14354.982213438732,64.8,20471.375000000007,14354.98221343873,2012-05-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-09-01
181,Place Box Culverts,202.4,m,44837.16666666666,221.5275032938076,202.4,65321.65000000001,325.55335968379444,202.4,44837.16666666666,64.8,20471.375000000007,14354.98221343873,2012-06-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-09-01
181,Place Box Culverts,202.4,m,44837.16666666666,221.5275032938076,202.4,65321.65000000001,325.55335968379444,202.4,44837.16666666666,202.4,64546.37500000001,44837.16666666666,2012-07-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-09-01
181,Place Box Culverts,202.4,m,44837.16666666666,221.5275032938076,202.4,65321.65000000001,325.55335968379444,202.4,44837.16666666666,202.4,64546.37500000001,44837.16666666666,2012-08-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-09-01
181,Place Box Culverts,202.4,m,44837.16666666666,221.5275032938076,202.4,65321.65000000001,325.55335968379444,202.4,44837.16666666666,202.4,65321.65000000001,44837.16666666666,2012-09-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-09-01
181,Place Box Culverts,202.4,m,44837.16666666666,221.5275032938076,202.4,65321.65000000001,325.55335968379444,202.4,44837.16666666666,202.4,65321.65000000001,44837.16666666666,2012-10-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-09-01
181,Place Box Culverts,202.4,m,44837.16666666666,221.5275032938076,202.4,65321.65000000001,325.55335968379444,202.4,44837.16666666666,202.4,65321.65000000001,44837.16666666666,2012-11-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-09-01
182,Supply Base Slabs,0.0,item,0.0,0.0,1.0,570.0,570.0,0.0,0.0,0.0,0.0,0.0,2011-10-01,P024 - P06 Urban Road Reconstruction,2012-01-01,2012-01-01
182,Supply Base Slabs,0.0,item,0.0,0.0,1.0,570.0,570.0,0.0,0.0,0.0,0.0,0.0,2011-11-01,P024 - P06 Urban Road Reconstruction,2012-01-01,2012-01-01
182,Supply Base Slabs,0.0,item,0.0,0.0,1.0,570.0,570.0,0.0,0.0,0.0,0.0,0.0,2011-12-01,P024 - P06 Urban Road Reconstruction,2012-01-01,2012-01-01
182,Supply Base Slabs,0.0,item,0.0,0.0,1.0,570.0,570.0,0.0,0.0,1.0,570.0,0.0,2012-01-01,P024 - P06 Urban Road Reconstruction,2012-01-01,2012-01-01
182,Supply Base Slabs,0.0,item,0.0,0.0,1.0,570.0,570.0,0.0,0.0,1.0,570.0,0.0,2012-02-01,P024 - P06 Urban Road Reconstruction,2012-01-01,2012-01-01
182,Supply Base Slabs,0.0,item,0.0,0.0,1.0,570.0,570.0,0.0,0.0,1.0,570.0,0.0,2012-03-01,P024 - P06 Urban Road Reconstruction,2012-01-01,2012-01-01
182,Supply Base Slabs,0.0,item,0.0,0.0,1.0,570.0,570.0,0.0,0.0,1.0,570.0,0.0,2012-04-01,P024 - P06 Urban Road Reconstruction,2012-01-01,2012-01-01
182,Supply Base Slabs,0.0,item,0.0,0.0,1.0,570.0,570.0,0.0,0.0,1.0,570.0,0.0,2012-05-01,P024 - P06 Urban Road Reconstruction,2012-01-01,2012-01-01
182,Supply Base Slabs,0.0,item,0.0,0.0,1.0,570.0,570.0,0.0,0.0,1.0,570.0,0.0,2012-06-01,P024 - P06 Urban Road Reconstruction,2012-01-01,2012-01-01
182,Supply Base Slabs,0.0,item,0.0,0.0,1.0,570.0,570.0,0.0,0.0,1.0,570.0,0.0,2012-07-01,P024 - P06 Urban Road Reconstruction,2012-01-01,2012-01-01
182,Supply Base Slabs,0.0,item,0.0,0.0,1.0,570.0,570.0,0.0,0.0,1.0,570.0,0.0,2012-08-01,P024 - P06 Urban Road Reconstruction,2012-01-01,2012-01-01
182,Supply Base Slabs,0.0,item,0.0,0.0,1.0,570.0,570.0,0.0,0.0,1.0,570.0,0.0,2012-09-01,P024 - P06 Urban Road Reconstruction,2012-01-01,2012-01-01
182,Supply Base Slabs,0.0,item,0.0,0.0,1.0,570.0,570.0,0.0,0.0,1.0,570.0,0.0,2012-10-01,P024 - P06 Urban Road Reconstruction,2012-01-01,2012-01-01
182,Supply Base Slabs,0.0,item,0.0,0.0,1.0,570.0,570.0,0.0,0.0,1.0,570.0,0.0,2012-11-01,P024 - P06 Urban Road Reconstruction,2012-01-01,2012-01-01
201,Non Conformance,0.0,item,0.0,0.0,1.0,13650.62,13651.0,0.0,0.0,0.0,0.0,0.0,2011-10-01,P024 - P06 Urban Road Reconstruction,2012-01-01,2012-11-01
201,Non Conformance,0.0,item,0.0,0.0,1.0,13650.62,13651.0,0.0,0.0,0.0,0.0,0.0,2011-11-01,P024 - P06 Urban Road Reconstruction,2012-01-01,2012-11-01
